nct_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,cluster
NCT04180488,0.1933729201555252,-0.0972170159220695,-0.0754345878958702,0.0874743834137916,-0.2259573191404342,-0.0920689031481742,-0.0836030095815658,-0.0558760240674018,-0.1620719581842422,0.1133003309369087,-0.0321114249527454,-0.2191197574138641,-0.076012298464775,0.1383002251386642,-0.2763151228427887,-0.0026873892638832,0.0781031772494316,0.0423124618828296,0.0149203175678849,0.2500622868537903,-0.1262777000665664,-0.0161622371524572,-0.1890593618154525,-0.0399024225771427,-0.1697956025600433,-0.0837621539831161,0.2394727617502212,-0.2737348079681396,-0.0876486450433731,-0.1208192259073257,-0.0306425094604492,-0.0797001048922538,0.2298728227615356,-0.0277300309389829,-0.1032690554857254,0.114527516067028,-0.0080427257344126,0.1496690362691879,0.07393329590559,-0.0258902106434106,-2.95788049697876e-05,0.2854394316673279,0.0566413812339305,0.2753852903842926,0.0488346554338932,0.0033106340561062,-0.156935229897499,0.0129192601889371,0.2125154286623001,-0.260265976190567,0.060557298362255,0.1201024204492569,0.2403592020273208,-0.1054311394691467,-0.1121876165270805,0.033078022301197,-0.2248921692371368,-0.1428661346435547,0.06606075912714,-0.165006399154663,0.2725580632686615,0.0163914673030376,0.1852958053350448,0.1941370218992233,-0.0459684468805789,0.11533073335886,0.1644997596740722,-0.1654296964406967,-0.1261762380599975,0.0902338996529579,0.0848174169659614,-0.1217796355485916,0.0427799224853515,-0.0339514650404453,0.0025835591368377,0.2077982425689697,0.2456376254558563,0.2534619867801666,0.1317173391580581,-0.1605723947286605,-0.1765102446079254,0.0401725694537162,-0.0883883610367775,0.0337569005787372,0.0297674667090177,-0.067946083843708,0.2147131264209747,-0.0296322982758283,0.2211560308933258,-0.0233628656715154,0.0259897410869598,-0.1737542152404785,0.1107253581285476,0.0771460756659507,-0.20350381731987,0.0001915288885356,-0.1884094327688217,-0.0973642393946647,0.0774726867675781,-0.1076212897896766,-0.1808232069015503,0.0309788864105939,0.0024146202486008,-0.1043770834803581,-0.0519400648772716,0.0150447273626923,-0.056246280670166,-0.0262526515871286,0.172588437795639,-0.1299515217542648,0.1614683717489242,0.3116760551929474,-0.026549432426691,-0.0363128595054149,0.1044736579060554,0.1461464911699295,-0.0741593018174171,-0.1975114047527313,0.010138327255845,0.0196848008781671,-0.0283676423132419,-0.2738641202449798,0.0510513745248317,-0.1910107135772705,0.2401310205459594,0.1770239770412445,0.2310591638088226,-0.0377104356884956,0
NCT04524273,0.1838758289813995,0.0161658450961112,0.025949228554964,-0.0132044805213809,-0.2951296269893646,-0.0350821129977703,-0.0895275920629501,0.017644053325057,-0.1935513317584991,0.1532970517873764,-0.1827126741409301,-0.1362009942531585,-0.0856833234429359,0.0275550130754709,-0.1510087996721267,0.242599532008171,0.0543032400310039,0.0194660667330026,0.0436269231140613,0.3036032319068908,-0.0120882140472531,-0.0460913106799125,-0.1771596074104309,0.0321769602596759,-0.1414504945278167,-0.114904835820198,0.3295727372169494,-0.2449212074279785,-0.1082952618598938,-0.1745387017726898,-0.0094451550394296,-0.0683837085962295,0.2590973973274231,-0.1378436386585235,-0.008768580853939,0.1143839359283447,-0.0228677149862051,0.0620827674865722,0.0858475416898727,-0.1460883915424347,-0.0771029442548751,0.1461147964000702,-0.0090757962316274,0.2959504723548889,-0.0903817042708396,-0.0553242787718772,0.0451967008411884,0.0289481468498706,0.1581023186445236,-0.2620543539524078,0.0605592913925647,0.1475755721330642,0.2633052766323089,-0.0214492492377758,-0.2025128901004791,0.0381242260336875,-0.2996999323368072,0.0136788906529545,0.0379487387835979,-0.1938967406749725,0.2560760676860809,0.1829318255186081,0.0906460434198379,0.1702938973903656,-0.1648629009723663,0.1909962594509124,0.0178756192326545,-0.1775666326284408,-0.0249885562807321,0.0689613968133926,0.132360890507698,-0.0934520661830902,-0.1262908279895782,0.0163529217243194,0.0306908376514911,0.3050470948219299,0.176447793841362,0.184551328420639,0.16242516040802,-0.0495978370308876,-0.2739681005477905,-0.001294533140026,-0.0547588653862476,0.0128884790465235,0.0419941022992134,-0.0750065818428993,0.2564414441585541,-0.0004047501715831,0.2560961842536926,-0.0362829491496086,0.0445565804839134,-0.1046044379472732,0.0153002347797155,-0.0188956968486309,-0.2291805446147918,0.0109025854617357,-0.3301915526390075,-0.0266770459711551,0.2416036576032638,0.0398411974310874,-0.1560402959585189,0.1753357052803039,-0.0600643046200275,-0.0228955559432506,0.019438873976469,-0.0334510020911693,0.0025455430150032,-0.0286566168069839,0.0853180214762687,-0.046898353844881,0.1769501864910125,0.2223577797412872,-0.0414081253111362,-0.0129584046080708,-0.0237794276326894,0.0305655561387538,-0.1446512043476104,-0.1913351118564605,0.0350741855800151,0.1361342370510101,-0.0173474811017513,-0.2407714426517486,0.0682786852121353,-0.2020621746778488,0.2167178839445114,0.2215700149536132,0.3178941309452057,-0.0392854437232017,0
NCT04544293,0.1398867219686508,-0.1921208053827285,-0.1092167422175407,-0.1182874739170074,-0.1229690238833427,-0.0266240257769823,-0.2349896878004074,-0.1345583349466323,-0.2137782573699951,0.1289893984794616,-0.0132738351821899,-0.2232821136713028,0.0137251354753971,0.0223017539829015,-0.2560548782348633,0.0566676892340183,0.1027154996991157,-0.0782787501811981,0.0505761466920375,0.2208472341299057,-0.053704772144556,0.0570209398865699,-0.2458150535821914,0.0460390709340572,-0.1058280542492866,0.0705875381827354,0.1096200942993164,-0.2110273838043213,-0.0722882226109504,-0.0951864793896675,0.0338695496320724,-0.1359055489301681,0.0812095031142234,-0.0725888535380363,-0.0453921444714069,-0.1271350383758545,0.0085383569821715,0.2043931484222412,-0.036990288645029,-0.0625790655612945,-0.1423289328813552,0.1987266540527343,0.1562112122774124,0.1696410626173019,0.0871610566973686,0.0170311741530895,-0.0868332460522651,-0.0273243859410285,-0.0092710265889763,-0.1862671375274658,-0.0628119185566902,0.186017706990242,0.4817699491977691,-0.0264365132898092,-0.1888463050127029,0.1055308803915977,-0.1530352681875229,-0.0336213335394859,0.0326307453215122,-0.199773296713829,0.1943166255950927,0.0347081646323204,0.0867709144949913,0.2875692546367645,-0.1436135172843933,0.039398968219757,0.0083697075024247,-0.1846593767404556,-0.224009022116661,0.0539685972034931,0.0998641476035118,-0.0630150809884071,-0.0296912975609302,-0.0389561094343662,0.0240929946303367,0.1896262168884277,0.0654471293091774,0.2274882942438125,0.110021062195301,-0.2226574867963791,-0.1924595236778259,0.070832759141922,0.1721759438514709,0.0449831709265708,0.1203377917408943,-0.035727210342884,0.2365782707929611,-0.1246242746710777,0.1206260696053505,0.0847436040639877,0.0237034037709236,-0.0656335353851318,0.0352126285433769,0.1422781497240066,-0.1489009261131286,-0.0120942508801817,-0.0791645497083664,-0.110751174390316,0.0661833137273788,-0.0205730404704809,-0.0257712062448263,0.0336995683610439,0.0897556692361831,-0.0309186168015003,-0.0191253293305635,0.041785143315792,-0.2476464807987213,-0.1897318959236145,0.1664523482322693,0.0977202951908111,0.2203937172889709,0.2014874070882797,0.0768638849258422,0.1242245957255363,0.0277978405356407,0.1055720299482345,-0.0921123921871185,-0.1485838294029235,-0.0670022517442703,-0.0267485566437244,0.1321439892053604,-0.137463241815567,-0.0738646313548088,0.081070527434349,0.1821627467870712,0.0849262624979019,0.1528212428092956,-0.1079717352986335,2
NCT05059223,0.1012027338147163,-0.0230002552270889,0.0661987513303756,-0.027567034587264,-0.2940544784069061,0.0123656652867794,-0.0867008566856384,-0.0008023064583539,-0.2857493758201599,0.20589280128479,-0.1616003066301345,-0.2329028248786926,-0.1181806996464729,0.0427038446068763,-0.30089271068573,0.2053388804197311,0.0472498647868633,0.0793083310127258,0.1810254901647567,0.2445304989814758,0.0548277683556079,-0.1340150088071823,-0.1336954683065414,0.0128642842173576,-0.1159563213586807,-0.19142846763134,0.2972013354301452,-0.2325071096420288,-0.1535942703485489,-0.1615972369909286,-0.0427096895873546,-0.0484494045376777,0.1264202147722244,-0.0932356640696525,-0.082734577357769,0.0695752948522567,-0.0398174449801445,0.0645555853843689,0.0888832658529281,-0.098672978579998,0.0893841832876205,0.2324543595314026,0.0158274248242378,0.2484863996505737,-0.1164481937885284,-0.1072541549801826,-0.0642602741718292,0.0112230200320482,0.1984801441431045,-0.1450091004371643,0.0799576416611671,0.1168014556169509,0.1987454891204834,-0.1323416531085968,-0.1184212118387222,0.0775498747825622,-0.2675706148147583,-0.0018935017287731,0.0595460124313831,-0.1187469139695167,0.1943291127681732,0.0790517628192901,0.2565392851829529,0.156137153506279,-0.1898698955774307,0.169907733798027,0.154227077960968,-0.1561563611030578,-0.0290703047066926,0.1301478743553161,0.1005960777401924,-0.1061987206339836,-0.0518488399684429,0.0063649760559201,-0.1447272002696991,0.2323031723499298,0.2646541893482208,0.2252882719039917,0.1294585168361663,-0.0419052578508853,-0.1923123598098755,0.1074775606393814,-0.030822318047285,-0.031048908829689,0.1453299522399902,-0.0559969395399093,0.0394318103790283,0.059595800936222,0.1639257073402404,0.0374016389250755,0.0273536499589681,-0.1762904375791549,0.0916310399770736,0.0357472002506256,-0.1031430810689926,0.0266611464321613,-0.3237919807434082,-0.0302684269845485,0.2070541083812713,-0.1685329228639602,-0.1428838521242141,0.0910751968622207,-0.1022403389215469,-0.1295034885406494,0.0228679087013006,-0.0024077892303466,0.0263024270534515,-0.0673131346702575,0.1101742908358573,-0.0811645686626434,0.2418499439954757,0.2305591851472854,0.0361765548586845,-0.0622142553329467,0.0814143940806388,0.034807126969099,-0.1931004673242569,-0.0951235890388488,0.0108164483681321,0.136501282453537,-0.0753609240055084,-0.2727319300174713,0.1003929823637008,-0.1390028297901153,0.2875602841377258,0.3276531994342804,0.2780513763427734,-0.012222159653902,0
NCT05085366,0.0871602743864059,-0.1076672822237014,-0.0787095800042152,-0.0779235959053039,-0.1531463712453842,-0.0561860837042331,-0.0595476068556308,-0.0074555925093591,-0.2147531509399414,0.1053277850151062,-0.0497405901551246,-0.1990603953599929,-0.0338766723871231,0.0260874386876821,-0.1809792667627334,0.1428695023059845,0.1375741958618164,0.0470010712742805,0.1596415489912033,0.2745161652565002,-0.0280880015343427,-0.0756911262869834,-0.2188803702592849,0.0829067677259445,-0.108735516667366,-0.116789236664772,0.2970434129238128,-0.2235629111528396,-0.1333986222743988,-0.1639990359544754,0.0615092366933822,-0.0838236361742019,0.2721001505851745,-0.0649390816688537,-0.0764771848917007,0.1295629739761352,-0.0882616490125656,0.0967225506901741,0.0369489304721355,-0.0887813493609428,0.0185373406857252,0.1783697754144668,0.0497659854590892,0.3429639935493469,-0.0382391847670078,-0.0293341688811779,-0.1425092369318008,-0.0034727312158793,0.1549078524112701,-0.1907505393028259,0.0119151072576642,0.2802960276603699,0.2842931449413299,0.0111994389444589,-0.2639016807079315,0.0082875257357954,-0.2706416845321655,-0.0961749479174614,0.032711923122406,-0.1266569942235946,0.3342747390270233,0.1410640478134155,0.1254422813653946,0.2305541485548019,-0.1852459907531738,0.1698338240385055,0.1101623028516769,-0.2369416505098343,-0.0723274275660514,0.0016260581323876,0.1779853552579879,-0.0994568839669227,-0.0781653150916099,-0.0328079089522361,0.0352388843894004,0.2651948630809784,0.1647098958492279,0.2261461168527603,0.1687205731868744,-0.0947894603013992,-0.2095864713191986,-0.0205880869179964,-0.0202292669564485,0.0033721013460308,0.1529869437217712,-0.1393970251083374,0.2406477332115173,-0.0084167839959263,0.2191133946180343,-0.0172391887754201,-0.0372780598700046,-0.1634894460439682,0.1509928256273269,-0.0026526995934545,-0.1467046588659286,0.0136240953579545,-0.3294488191604614,-0.0546438135206699,0.1962650567293167,-0.1098638176918029,-0.1910610347986221,0.0859008058905601,-0.0583170168101787,-0.0264623295515775,0.0130346240475773,-0.0784644111990928,-0.0211199801415205,-0.0367853008210659,0.0877253040671348,-0.0251011494547128,0.2287599891424179,0.2604764997959137,-0.0418864451348781,-0.0061980434693396,0.0635699927806854,0.0015755580971017,-0.1484131813049316,-0.2083905935287475,-0.0411675013601779,0.1605196446180343,0.0015065255574882,-0.2857609987258911,0.0465931892395019,-0.1884117722511291,0.2681328952312469,0.2355866581201553,0.318773865699768,-0.1139646396040916,0
NCT05109091,0.1027423366904258,-0.1709724813699722,-0.0592845566570758,-0.0802533105015754,-0.045361865311861,0.0049387887120246,-0.0176559183746576,-0.0303660575300455,-0.2404454350471496,0.1917458027601242,0.0260093659162521,-0.1881216615438461,-0.0227977130562067,0.0507301948964595,-0.2454178929328918,-0.0264249164611101,0.0565809309482574,0.0921395346522331,0.174177348613739,0.2106536775827407,-0.0600382275879383,-0.0359537862241268,-0.1328982561826706,0.0229306239634752,-0.152434766292572,-0.156526044011116,0.1649531871080398,-0.1951966136693954,-0.1074087992310524,-0.1030549108982086,0.0270087514072656,0.0010538498172536,0.1903733611106872,0.0517680533230304,-0.192877784371376,0.1413632780313491,0.044866606593132,0.1715091913938522,0.1371050029993057,0.0114666894078254,0.1053332090377807,0.2689769268035888,0.0311946254223585,0.3766702711582184,0.0297599155455827,-0.1071818172931671,-0.2565013468265533,0.0578505210578441,0.2286547273397445,-0.2592292726039886,0.0053696706891059,0.2380665987730026,0.2809007465839386,0.0116649763658642,-0.1362853050231933,0.0613079629838466,-0.2802335023880005,-0.0473588705062866,0.0295979622751474,-0.0660118833184242,0.2897587716579437,0.0941319689154625,0.202779933810234,0.2451498508453369,-0.0324622057378292,0.0207723882049322,0.2997276484966278,-0.1788845062255859,-0.0947680249810218,0.0127766178920865,0.0994056686758995,-0.0607195049524307,-0.01696995832026,-0.104704201221466,0.0522523634135723,0.1820994168519973,0.2148696929216385,0.326423317193985,0.2006810456514358,-0.164611205458641,-0.2645823359489441,-0.1061649024486541,0.0924827829003334,0.0346906818449497,0.3148242533206939,-0.1676245182752609,0.213413119316101,0.0522099025547504,0.1862628906965255,0.0137380389496684,-0.1115912199020385,-0.196966290473938,0.035669520497322,0.0706904232501983,-0.0800103768706321,-0.0549175255000591,-0.3076521158218384,-0.0995787009596824,0.1698213964700698,-0.169265791773796,-0.1069986447691917,0.0871255025267601,-0.0993717387318611,-0.031348530203104,0.0355239063501358,-0.100013829767704,-0.0627606287598609,-0.0993097946047782,0.0514381527900695,-0.0441201142966747,0.0962829366326332,0.3134178817272186,-0.0527678281068801,-0.0464283041656017,-0.0306934919208288,0.0921594128012657,-0.078945018351078,-0.0767020061612129,-0.0086326012387871,0.0348618775606155,-0.0448224358260631,-0.3243990242481231,0.0606228858232498,-0.2943019568920135,0.1024127230048179,0.1907363086938858,0.2601012289524078,-0.1708431243896484,0
NCT05208944,0.2450896203517913,-0.0867810621857643,-0.0700618550181388,-0.0080849844962358,-0.0994291380047798,-0.1599306911230087,0.0229687299579381,-0.1002469286322593,-0.0998874977231025,0.0927315428853035,-0.003359168767929,-0.1430143266916275,-0.0998468771576881,-0.1414219588041305,-0.3720781505107879,0.0728171616792678,0.0236569549888372,-0.1158252730965614,-0.1506102383136749,0.1555682122707367,-0.000276904029306,-0.1330973207950592,-0.0448527224361896,0.0236132889986038,-0.1319619566202163,0.0423616059124469,0.0652992725372314,-0.2240138351917266,-0.0095574539154767,-0.1453471630811691,-0.0900972709059715,0.1777747571468353,0.1536090224981308,0.1086285561323165,-0.0437338761985302,-0.159203290939331,0.201573833823204,0.0839317291975021,0.2256252616643905,-0.0638075992465019,-0.1789668053388595,0.1473026126623153,0.0880264490842819,0.1569314301013946,0.1549675911664962,-0.0180107522755861,-0.059374202042818,0.0277554430067539,0.251133382320404,-0.1906864792108535,0.0092266267165541,-0.0957044959068298,0.1609703302383422,-0.1224594861268997,-0.0731594786047935,0.059986550360918,-0.2232231795787811,-0.1371486932039261,0.1580551415681839,-0.2290921360254287,0.2091217935085296,-0.0040416461415588,0.1524565517902374,0.0579218864440918,0.0767523497343063,0.0552806071937084,0.1822817027568817,-0.1876378208398819,-0.0777707919478416,-0.1483159363269806,0.0253510028123855,-0.0026405304670333,0.1732731014490127,-0.2057859003543853,0.0526357963681221,0.156150534749031,0.2055850774049759,0.1209832280874252,0.119182713329792,-0.2083915323019027,-0.2296554297208786,0.0171556323766708,0.1184229105710983,-0.0838184505701065,0.0582951791584491,-0.0629722699522972,0.2758218646049499,0.1295894831418991,0.2070563286542892,-0.0025869992095977,-0.0313683114945888,-0.0014099223772063,-0.0429249629378318,0.0994089469313621,-0.1360609829425811,-0.0578252002596855,-0.1902192682027816,0.0696388557553291,0.0411795414984226,-0.0856439694762229,-0.0115066980943083,0.0574291050434112,-0.1230383366346359,0.0222052503377199,-0.007752007804811,0.0702639296650886,-0.2614556849002838,0.0699755772948265,0.0594155192375183,0.0086080217733979,-0.0014541106065735,0.2299097329378128,0.0670937746763229,0.0516743697226047,-0.0344388037919998,0.2134407609701156,-0.0119432276114821,-0.0731181725859642,-0.0803532004356384,0.0133054470643401,-0.0984880253672599,-0.1217328757047653,0.1249768286943435,-0.305210679769516,0.095367707312107,-0.0304462574422359,0.1790174394845962,-0.0526667274534702,3
NCT05291091,0.0946667790412902,-0.1189432516694068,-0.1579165607690811,-0.0886148810386657,-0.0958415269851684,-0.0240710042417049,-0.044105052947998,-0.0547861158847808,-0.2131683528423309,0.1750015765428543,0.0030875855591148,-0.2307297140359878,0.0828447714447975,0.0555308051407337,-0.2730741202831268,0.0578471682965755,0.0633560270071029,0.0928442329168319,0.1676065921783447,0.2300914376974105,-0.0404317565262317,-0.0618239045143127,-0.253821462392807,0.059907529503107,-0.1486793309450149,-0.0932446792721748,0.2780534923076629,-0.2757851481437683,-0.1214581653475761,-0.1031586304306984,-0.0335844904184341,-0.1853302717208862,0.1650234907865524,0.0415955446660518,-0.1359550505876541,0.0095633333548903,-0.0105298776179552,0.1121508255600929,0.0177366342395544,-0.1595011204481125,0.0766587778925895,0.2418079376220703,0.0615414194762706,0.3202315270900726,0.0154004544019699,-0.1402401626110077,-0.1650083065032959,-0.0124297617003321,0.1427962481975555,-0.2128264605998993,-0.0470749549567699,0.1773992627859115,0.3435909152030945,-0.0088885445147752,-0.275272786617279,0.0323172956705093,-0.2219520658254623,-0.0715266913175582,-0.0003193388110958,-0.0968810766935348,0.3501047790050506,0.0392325781285762,0.126197263598442,0.2387578785419464,-0.1179976910352706,0.0786481723189354,0.250844269990921,-0.2346481829881668,-0.1733300387859344,-0.002497048350051,0.1021030098199844,-0.0681855827569961,-0.0766218230128288,-0.107047900557518,0.0760014429688453,0.2944197654724121,0.1556719094514846,0.3412181735038757,0.1431644409894943,-0.2128742039203643,-0.1884275823831558,0.0022905436344444,0.0613171085715293,-0.0685281977057457,0.1746483296155929,-0.0918587297201156,0.2089741975069046,-0.0218146611005067,0.2274443954229354,0.1031686440110206,-0.0257791280746459,-0.2025794088840484,0.1819018572568893,0.1349011659622192,-0.0882107019424438,-0.0142353689298033,-0.1869012415409088,-0.085367776453495,0.1326733827590942,-0.1488629430532455,-0.1564913094043731,0.0165750011801719,-0.1094708517193794,-0.0886424258351326,-0.0155371408909559,0.0276405699551105,-0.0838516727089881,-0.1023906990885734,0.1540766805410385,-0.114298328757286,0.1908825933933258,0.27284637093544,0.1038935706019401,-0.0141541929915547,0.0145436534658074,0.0586283169686794,-0.1608988493680954,-0.1494567096233368,-0.05903235450387,0.0849365144968032,0.0463408455252647,-0.2427075952291488,-0.0632929354906082,-0.1879107654094696,0.2028364837169647,0.2029743939638137,0.2656165063381195,-0.1398942023515701,0
NCT05357950,0.1100703701376915,-0.0660697743296623,-0.0289654321968555,0.0027476369868963,-0.2490318566560745,-0.1198690310120582,-0.187253713607788,-0.2429961264133453,-0.0706849545240402,0.0942919999361038,-0.0467390790581703,-0.123078629374504,-0.0625737011432647,0.0527774021029472,-0.4499943256378174,0.1435190588235855,0.0441595204174518,-0.0427542850375175,-0.0554909296333789,0.2120869904756546,-0.039719384163618,0.0219116583466529,-0.0989177599549293,0.0144453737884759,-0.0631043761968612,-0.0139430835843086,0.1235936731100082,-0.3605979382991791,-0.0875155702233314,-0.1438987702131271,-0.0826344862580299,-0.0391223654150962,0.1365571469068527,-0.0169845875352621,0.0029153823852539,-0.1302823573350906,0.1345445662736892,0.2393479794263839,0.140951782464981,-0.1341956555843353,-0.117300309240818,0.1869567334651947,0.0478374287486076,0.2019396722316742,0.0472600720822811,-0.058913916349411,-0.0289179626852273,0.0670594125986099,0.1769032180309295,-0.3101286590099334,-0.0245389845222234,-0.0693811029195785,0.2955757081508636,-0.2449941933155059,-0.0053223567083477,0.0816863924264907,-0.1984302103519439,-0.1189365163445472,0.1910477429628372,-0.1270620822906494,0.1491482555866241,0.0978909134864807,0.1305663734674453,0.2395910918712616,0.0739383921027183,0.124231532216072,0.1223464980721473,-0.2349323779344558,-0.120011068880558,0.0883918479084968,0.0209602527320384,-0.0267265699803829,0.038575317710638,0.0032166435848921,0.0442446991801261,0.2897717654705047,0.2162495553493499,0.2496220171451568,0.1296498775482177,-0.2433439046144485,-0.2147914469242096,0.1589456796646118,0.0818974822759628,0.0141021665185689,0.008976656012237,-0.0737804397940635,0.0947119742631912,-0.0754594057798385,0.3538902401924133,0.0144855733960866,0.0671371668577194,-0.1450493335723877,-0.0189411044120788,-0.0043528405949473,-0.1885251998901367,0.0181415826082229,-0.1711311042308807,-0.1054660901427269,0.0986033976078033,-0.0558550134301185,-0.0131251467391848,-0.0079994853585958,-0.0486179515719413,-0.1790444552898407,-0.0056617585942149,-0.04025474563241,-0.1420583426952362,-0.0780609622597694,0.1381112188100814,-0.1425374299287796,0.0297205690294504,0.2068860977888107,0.050147395581007,0.0782101452350616,0.0944603681564331,0.2809027433395386,-0.0269969291985034,-0.1092926040291786,-0.002489261329174,-0.0133596882224082,-0.1275388449430465,-0.2576558589935303,0.0347931422293186,-0.0890841335058212,0.1591073423624038,0.2640195488929748,0.1578230410814285,-0.173690527677536,3
NCT05481879,0.0549929365515708,-0.0660520419478416,5.64694419153966e-05,-0.1055978164076805,-0.2817995548248291,-0.0701817274093627,-0.0358656421303749,-0.1472324430942535,0.0274877548217773,0.1763734668493271,-0.0669177919626236,-0.1188675388693809,-0.1296468526124954,-0.0073744403198361,-0.2966013252735138,0.0787134319543838,0.0310990624129772,-0.0368564538657665,-0.0788562595844268,0.2960628867149353,-0.1696865260601043,-0.0515481047332286,0.0132707227021455,0.07830511033535,-0.1460129767656326,0.0089890360832214,0.21488618850708,-0.350486695766449,-0.1215093880891799,-0.0824069008231163,-0.0443082377314567,0.0188799519091844,0.1540540903806686,0.010360263288021,-0.0770479887723922,-0.0600843541324138,0.0660787001252174,0.1468593776226043,0.0863784402608871,-0.0400530397891998,-0.0909592434763908,0.1963219791650772,0.1222415119409561,0.298608124256134,0.0561615005135536,-0.0409417264163494,-0.0480875745415687,-0.0703425258398056,0.1821549385786056,-0.2262775152921676,1.598745620867703e-05,0.0324374958872795,0.3059800267219543,-0.1849596798419952,-0.1130159646272659,-0.0075407624244689,-0.1519320458173751,-0.0551563911139965,0.0260363109409809,-0.254983901977539,0.176316887140274,0.0510412082076072,0.0769704580307006,0.1379458904266357,-0.0301883183419704,0.2151347398757934,0.1612108647823333,-0.0940703600645065,-0.1236266493797302,0.0937354415655136,0.1554972827434539,-0.2035071402788162,0.1080843359231948,-0.0939104631543159,0.0916159600019455,0.0386345610022544,0.1199140176177024,0.2749952375888824,0.1647297143936157,-0.2188592404127121,-0.2462464570999145,0.1246363148093223,0.085850141942501,0.0448787435889244,0.0653757899999618,-0.0356801711022853,-0.015003110282123,0.1844734996557235,0.1792706251144409,-0.0651229172945022,0.0238534715026617,-0.1940704882144928,0.1060948222875595,0.0699876993894577,-0.0399524681270122,0.1692393571138382,-0.305507481098175,-0.127668485045433,0.1604204177856445,-0.053893107920885,-0.1135603040456771,0.0389345437288284,-0.0504177697002887,-0.0082885269075632,-0.0579552873969078,0.0510550513863563,-0.1735892593860626,-0.0068452050909399,0.1769666373729705,-0.0751776471734047,0.0038888691924512,0.3295105993747711,0.0155249116942286,0.0097435265779495,-0.1305118799209594,0.1803735941648483,-0.0965244397521019,-0.0601782575249671,-0.1096714735031127,-0.0869895592331886,-0.0577659904956817,-0.1438708007335662,-0.1279421746730804,-0.1045384854078292,0.1623128652572631,0.2077961266040802,0.1656503230333328,-0.1096362322568893,3
NCT05693142,0.1259741783142089,-0.102112092077732,-0.0409713350236415,-0.0782089978456497,-0.1566057354211807,-0.0196982081979513,-0.0425656884908676,-0.1091268658638,-0.1925076991319656,0.206613227725029,0.0017602381994947,-0.1648947149515152,0.0202464554458856,0.059001337736845,-0.1601775139570236,0.119144894182682,0.1526261568069458,-0.0238972809165716,-0.0056180711835622,0.2066595703363418,-0.0543231517076492,0.0498215556144714,-0.1307439059019088,0.0797388851642608,-0.0737571343779563,0.0106306923553347,0.1479861289262771,-0.2861968576908111,-0.0650957897305488,-0.0509197302162647,0.0166591983288526,-0.0330661348998546,0.1573784798383712,-0.0358672142028808,-0.0011639842996373,-0.0933059453964233,-0.0536391697824001,0.1543966382741928,0.0430030338466167,-0.1000318154692649,-0.0717284455895423,0.1538825184106826,0.0972595438361167,0.2935936450958252,0.0297555346041917,-0.1120857000350952,0.0238571781665086,0.0503141433000564,0.1001705452799797,-0.3106305003166199,0.0595107823610305,0.1201023384928703,0.4286694824695587,-0.1463430523872375,-0.1673556119203567,0.1516539007425308,-0.17168490588665,0.069134421646595,0.0081044314429163,-0.2101472020149231,0.1163014769554138,-0.0584117360413074,0.0815829485654831,0.1942262202501297,-0.1283292174339294,0.1684608906507492,0.1855942606925964,-0.2832525670528412,-0.127785250544548,0.0493952743709087,0.0564677827060222,-0.1913646906614303,0.0619594305753707,-0.0613384060561656,0.0491584055125713,0.2393611818552017,0.2101236134767532,0.3047991991043091,0.0926458239555358,-0.2472323626279831,-0.2798779010772705,-0.0081415111199021,0.2870345711708069,0.0672595426440239,0.0746006742119789,-0.0682422593235969,0.1850571781396865,0.0719686970114708,0.1462593525648117,0.0546783544123172,0.1487503796815872,-0.1716172695159912,0.1579408794641494,0.0659961402416229,-0.0819489732384681,-0.0668089166283607,-0.2447261810302734,-0.174396276473999,0.0753703042864799,-0.00333619187586,-0.0375011600553989,0.0381343588232994,-0.0540736801922321,-0.037915900349617,-0.1200658306479454,-0.0472713708877563,-0.1236547231674194,-0.1078744530677795,0.0333147346973419,0.1290705502033233,0.0623287372291088,0.311719536781311,0.0131614105775952,0.019652584567666,-0.1025057435035705,0.2437196224927902,-0.1880688667297363,-0.0926531553268432,-0.0813779607415199,-0.1094655096530914,-0.0390849374234676,-0.0577002465724945,-0.1436095386743545,-0.0571127533912658,0.1249928846955299,0.0588016062974929,0.3256868720054626,0.1179748475551605,2
